ResponseId,RespondentID,StartDate,Finished,DistributionChannel,SessionID
SYNTH_011991,03ee45b2,2024-11-27 00:00:00,1,gl,cb6f637f
SYNTH_011992,e5401574,2024-04-18 00:00:00,1,gl,39c788a7
SYNTH_011993,4ce6b5bc,2024-10-10 00:00:00,1,anonymous,da2a7650
SYNTH_011994,77e3d47c,2024-07-22 00:00:00,1,anonymous,bb88faf4
SYNTH_011995,3042351e,2024-04-19 00:00:00,1,gl,b2d9961a
SYNTH_011996,e0f3a1dc,2024-08-07 00:00:00,1,anonymous,3e61a0fe
SYNTH_011997,e768b6d5,2024-02-24 00:00:00,0,gl,ca09b2b9
SYNTH_011998,e3978152,2024-12-27 00:00:00,1,gl,991f99b9
SYNTH_011999,95178f56,2024-10-02 00:00:00,1,gl,3ddc6fc7
SYNTH_012000,8b9bdd8a,2024-03-05 00:00:00,1,gl,3cea926b
SYNTH_012001,a0ba9094,2024-04-07 00:00:00,1,anonymous,7f6c6e3b
SYNTH_012002,f1fd4f50,2024-09-24 00:00:00,0,anonymous,b345e0bf
SYNTH_012003,0f35eb8e,2024-10-01 00:00:00,1,anonymous,74f5bd2a
SYNTH_012004,7794a257,2024-06-25 00:00:00,1,gl,7b0acffa
SYNTH_012005,c60cb429,2024-10-12 00:00:00,1,anonymous,ed6b6c13
SYNTH_012006,75a20592,2024-02-11 00:00:00,1,gl,024a2b73
SYNTH_012007,e73803b0,2024-06-08 00:00:00,1,gl,70b2a18b
SYNTH_012008,32c14d65,2024-05-24 00:00:00,1,gl,8bbb2219
SYNTH_012009,36c3f63c,2024-03-13 00:00:00,1,gl,eaed1c2a
SYNTH_012010,936092b5,2024-08-01 00:00:00,1,anonymous,ff57f41a
SYNTH_012011,9d98c2d2,2024-02-11 00:00:00,1,anonymous,b25f5da9
SYNTH_012012,b0f36b96,2024-05-31 00:00:00,1,gl,93c19f3b
SYNTH_012013,af341956,2024-11-06 00:00:00,1,anonymous,5223cb8c
SYNTH_012014,598ed2e4,2024-10-14 00:00:00,1,gl,cb45d6ec
SYNTH_012015,9da8d53e,2024-11-28 00:00:00,0,anonymous,2bd916b4
SYNTH_012016,429f18d0,2024-06-16 00:00:00,0,gl,a6aff673
SYNTH_012017,9d570ad1,2024-06-18 00:00:00,1,anonymous,c33c06f8
SYNTH_012018,b23d47c7,2024-03-13 00:00:00,1,anonymous,7e06f73f
SYNTH_012019,29f6479f,2024-06-11 00:00:00,1,anonymous,8a777066
SYNTH_012020,a34c3dcd,2024-07-27 00:00:00,1,gl,a2b27198
SYNTH_012021,1c8131aa,2024-08-31 00:00:00,1,anonymous,59930778
SYNTH_012022,c7c2598c,2024-06-22 00:00:00,1,gl,f94c3304
SYNTH_012023,9ee8e84e,2024-05-06 00:00:00,1,gl,c413817c
SYNTH_012024,d3d82513,2024-05-13 00:00:00,1,anonymous,fb5b547c
SYNTH_012025,aea056fa,2024-04-30 00:00:00,1,anonymous,22e9e72b
SYNTH_012026,01253a26,2024-02-01 00:00:00,1,gl,a89d6650
SYNTH_012027,6e0360ac,2024-10-28 00:00:00,1,anonymous,61689074
SYNTH_012028,ed3c2497,2024-10-17 00:00:00,1,anonymous,9e1e5d76
SYNTH_012029,d5b805a6,2024-01-11 00:00:00,1,gl,7ed6a6c3
SYNTH_012030,8b1c6e09,2024-06-27 00:00:00,1,gl,f1d1d360
SYNTH_012031,aca57bd7,2024-09-04 00:00:00,1,gl,751d28d2
SYNTH_012032,e5401574,2024-12-05 00:00:00,0,anonymous,2de5e32f
SYNTH_012033,4bad39df,2024-05-08 00:00:00,1,anonymous,c2bd27ad
SYNTH_012034,a1f0955b,2024-10-03 00:00:00,1,gl,1877cdab
SYNTH_012035,9c789c3b,2024-10-22 00:00:00,1,gl,a51cf27e
SYNTH_012036,b75be897,2024-07-10 00:00:00,0,gl,dd4d0247
SYNTH_012037,08c091c6,2024-08-10 00:00:00,0,gl,507634cf
SYNTH_012038,a02f9b32,2024-07-12 00:00:00,1,anonymous,c6c0322b
SYNTH_012039,b154da18,2024-12-14 00:00:00,0,anonymous,472ce318
SYNTH_012040,18163c10,2024-06-05 00:00:00,1,anonymous,82088482
SYNTH_012041,2203c8a7,2024-07-06 00:00:00,1,gl,e81ca455
SYNTH_012042,88dd32af,2024-05-15 00:00:00,1,gl,c321d108
SYNTH_012043,e7a30475,2024-02-07 00:00:00,1,anonymous,542b097c
SYNTH_012044,c71cf823,2024-06-07 00:00:00,1,gl,31708e81
SYNTH_012045,67e26f81,2024-04-25 00:00:00,1,gl,78b820a8
SYNTH_012046,95bd254e,2024-01-10 00:00:00,1,gl,6f881d40
SYNTH_012047,030b2669,2024-10-02 00:00:00,1,gl,b59a7c0a
SYNTH_012048,045ccefc,2024-07-24 00:00:00,1,anonymous,95b34c19
SYNTH_012049,25f36e61,2024-02-11 00:00:00,0,anonymous,68c01b1b
SYNTH_012050,f39b40ff,2024-01-16 00:00:00,1,gl,ab09c0b6
SYNTH_012051,c3635dd5,2024-05-24 00:00:00,1,anonymous,d592d383
SYNTH_012052,daa7c5f1,2024-02-12 00:00:00,1,anonymous,b4d1bc51
SYNTH_012053,3551776c,2024-07-23 00:00:00,1,gl,a03f5f40
SYNTH_012054,5883138f,2024-05-11 00:00:00,1,gl,0e26e3cd
SYNTH_012055,fe204c3c,2024-10-13 00:00:00,0,gl,62a71ac0
SYNTH_012056,4fa54b64,2024-12-05 00:00:00,1,gl,00c5b4b8
SYNTH_012057,3245d625,2024-09-05 00:00:00,1,gl,8acd3884
SYNTH_012058,fe8b1133,2024-07-21 00:00:00,1,anonymous,53c7b8ef
SYNTH_012059,b595145e,2024-05-11 00:00:00,1,anonymous,c9ce1884
SYNTH_012060,5d956d81,2024-05-12 00:00:00,1,gl,fa73bf10
SYNTH_012061,ec0cf348,2024-05-10 00:00:00,1,gl,ca895736
SYNTH_012062,659d4434,2024-01-04 00:00:00,1,gl,eb15b793
SYNTH_012063,a3797e36,2024-01-20 00:00:00,1,gl,a12845f1
SYNTH_012064,56b3855f,2024-09-11 00:00:00,1,gl,15348d1e
SYNTH_012065,457fd9c3,2024-09-06 00:00:00,1,gl,e7dd788a
SYNTH_012066,1501d86a,2024-04-15 00:00:00,1,gl,3f5f90d2
SYNTH_012067,21de3667,2024-04-11 00:00:00,1,gl,506bb730
SYNTH_012068,a34c3dcd,2024-04-26 00:00:00,1,gl,fdeb34b4
SYNTH_012069,22e87771,2024-03-29 00:00:00,0,gl,52d1e182
SYNTH_012070,4c8407d1,2024-09-10 00:00:00,1,anonymous,bd96b428
SYNTH_012071,6f702665,2024-01-17 00:00:00,1,gl,25c08b06
SYNTH_012072,d2c065a0,2024-08-15 00:00:00,1,gl,ce85b076
SYNTH_012073,7434fe70,2024-01-15 00:00:00,1,anonymous,35984ed3
SYNTH_012074,7c1f3132,2024-09-28 00:00:00,1,anonymous,c9519399
SYNTH_012075,de66b57c,2024-03-20 00:00:00,1,anonymous,d409c117
SYNTH_012076,91cd14d5,2024-05-24 00:00:00,1,gl,a02cda6c
SYNTH_012077,da72f9d0,2024-07-17 00:00:00,1,anonymous,7056ff65
SYNTH_012078,da671c6f,2024-12-05 00:00:00,1,anonymous,56a101ed
SYNTH_012079,ef94a9ba,2024-07-25 00:00:00,1,gl,58a275e6
SYNTH_012080,41a2be50,2024-08-25 00:00:00,1,gl,51fdf889
SYNTH_012081,bce46a77,2024-02-02 00:00:00,1,anonymous,1f626261
SYNTH_012082,21750cd3,2024-08-01 00:00:00,1,gl,4086da66
SYNTH_012083,90c89ea6,2024-01-08 00:00:00,1,gl,b88ac2eb
SYNTH_012084,6309de76,2024-05-30 00:00:00,1,anonymous,407049ce
SYNTH_012085,fc87b866,2024-03-31 00:00:00,1,anonymous,19e03ce3
SYNTH_012086,b3431350,2024-03-15 00:00:00,1,anonymous,55745309
SYNTH_012087,3df7839b,2024-02-06 00:00:00,1,gl,1fb42303
SYNTH_012088,d50fd263,2024-08-09 00:00:00,1,gl,6aeb6cf1
SYNTH_012089,210e2fa7,2024-10-16 00:00:00,1,anonymous,41ea11eb
SYNTH_012090,945bd8b3,2024-01-01 00:00:00,1,anonymous,58a1d8c2
SYNTH_012091,24410cef,2024-10-09 00:00:00,1,gl,93327fd4
SYNTH_012092,0af31d55,2024-06-06 00:00:00,1,anonymous,d1fd0fb3
SYNTH_012093,7636ee84,2024-02-29 00:00:00,1,anonymous,b4f124c0
SYNTH_012094,b4d0996d,2024-04-26 00:00:00,1,gl,ea93d8b0
SYNTH_012095,ef24c2dc,2024-01-14 00:00:00,0,gl,cfc1f465
SYNTH_012096,d3615fc3,2024-10-31 00:00:00,0,gl,cd193c31
SYNTH_012097,b870629d,2024-01-10 00:00:00,1,gl,30d0ca95
SYNTH_012098,e3dd94d5,2024-10-21 00:00:00,1,gl,0a090f83
SYNTH_012099,3d3e1a24,2024-11-27 00:00:00,1,gl,2df76b8e
SYNTH_012100,8088e2b0,2024-11-19 00:00:00,1,anonymous,c7949444
SYNTH_012101,a68af415,2024-05-21 00:00:00,1,anonymous,ba12acc4
SYNTH_012102,fa1277c0,2024-06-17 00:00:00,0,gl,569370d1
SYNTH_012103,65d49111,2024-06-01 00:00:00,1,anonymous,a2fbca8e
SYNTH_012104,314f1c91,2024-12-22 00:00:00,1,gl,a8de39ad
SYNTH_012105,13b423c9,2024-03-30 00:00:00,1,gl,3aff4cab
SYNTH_012106,87a01676,2024-06-03 00:00:00,1,gl,d7724785
SYNTH_012107,bc60b23f,2024-03-02 00:00:00,1,anonymous,d4ab4efa
SYNTH_012108,091b3482,2024-03-14 00:00:00,1,anonymous,bfdf80ec
SYNTH_012109,8a5c7d7f,2024-12-23 00:00:00,0,gl,81fa1c72
SYNTH_012110,09b4cf83,2024-12-04 00:00:00,1,gl,91867dff
SYNTH_012111,3c5704a6,2024-11-07 00:00:00,1,anonymous,7abcb7e2
SYNTH_012112,7a458c3c,2024-06-17 00:00:00,0,anonymous,0df9d5ab
SYNTH_012113,e8e69cba,2024-09-15 00:00:00,1,anonymous,4f2d3862
SYNTH_012114,5343e971,2024-10-14 00:00:00,1,anonymous,758ff1e0
SYNTH_012115,217e0d64,2024-06-05 00:00:00,0,gl,b8a44899
SYNTH_012116,ad217191,2024-11-15 00:00:00,1,anonymous,2cb5b80e
SYNTH_012117,70e72b9d,2024-11-15 00:00:00,0,gl,da709f7a
SYNTH_012118,9033ded2,2024-05-02 00:00:00,0,gl,df6f6ec8
SYNTH_012119,41c58f65,2024-05-18 00:00:00,1,gl,96daa452
SYNTH_012120,e9467b19,2024-06-04 00:00:00,1,anonymous,77d8d050
SYNTH_012121,e22781d4,2024-01-13 00:00:00,1,anonymous,c7e99e70
SYNTH_012122,e698c636,2024-03-27 00:00:00,1,gl,c288c1d5
SYNTH_012123,8fb58996,2024-02-18 00:00:00,1,anonymous,ce2db4f1
SYNTH_012124,1b9cd660,2024-04-23 00:00:00,1,anonymous,faaccd9e
SYNTH_012125,3d6489fc,2024-05-25 00:00:00,1,anonymous,cc3a0111
SYNTH_012126,6a1df535,2024-07-31 00:00:00,1,anonymous,7ecb2e05
SYNTH_012127,66d998c1,2024-07-11 00:00:00,1,gl,f6962c0f
SYNTH_012128,fc28bb44,2024-11-21 00:00:00,1,gl,f747e0f2
SYNTH_012129,06c705f6,2024-06-20 00:00:00,1,anonymous,c9e0efb9
SYNTH_012130,6479cb36,2024-01-11 00:00:00,1,anonymous,43124bd7
SYNTH_012131,80df71d4,2024-05-06 00:00:00,1,gl,af4d359f
SYNTH_012132,1d590074,2024-10-24 00:00:00,1,gl,845c04ca
SYNTH_012133,7a3584bf,2024-11-30 00:00:00,1,gl,a28a7a2a
SYNTH_012134,f39b40ff,2024-02-07 00:00:00,1,anonymous,b8f45a2c
SYNTH_012135,d9c906d4,2024-05-27 00:00:00,1,gl,f22107c3
SYNTH_012136,8bded934,2024-10-22 00:00:00,0,anonymous,4736b687
SYNTH_012137,c658d0c5,2024-05-11 00:00:00,1,anonymous,7ebab1ea
SYNTH_012138,b65214a3,2024-07-13 00:00:00,1,anonymous,e6d310cf
SYNTH_012139,85de4631,2024-10-17 00:00:00,1,anonymous,56fef043
SYNTH_012140,f3544894,2024-07-12 00:00:00,1,gl,caadbba5
SYNTH_012141,a5ef9ab0,2024-08-14 00:00:00,1,gl,3dff6687
SYNTH_012142,a968f183,2024-09-18 00:00:00,0,gl,94c0e0eb
SYNTH_012143,ef24c2dc,2024-08-01 00:00:00,1,anonymous,3a78b119
SYNTH_012144,609d04e7,2024-03-29 00:00:00,1,anonymous,52d113ed
SYNTH_012145,d3615fc3,2024-03-04 00:00:00,1,anonymous,4193f77e
SYNTH_012146,6b295c23,2024-06-29 00:00:00,1,gl,69cd0204
SYNTH_012147,6659b9c4,2024-01-01 00:00:00,1,anonymous,43148ddb
SYNTH_012148,0a71d2c6,2024-08-20 00:00:00,1,anonymous,39f4f898
SYNTH_012149,ef150272,2024-10-30 00:00:00,1,gl,9c37df55
SYNTH_012150,10775893,2024-02-02 00:00:00,0,gl,51d3f4b0
SYNTH_012151,f90edca8,2024-03-20 00:00:00,0,anonymous,f998c51c
SYNTH_012152,91b6666d,2024-11-01 00:00:00,1,anonymous,66807b29
SYNTH_012153,68a96fac,2024-04-22 00:00:00,1,gl,6c879721
SYNTH_012154,f68c5531,2024-11-20 00:00:00,1,gl,384832cc
SYNTH_012155,fb1e6b97,2024-10-03 00:00:00,0,anonymous,9a1d642e
SYNTH_012156,babb303a,2024-06-22 00:00:00,0,anonymous,f274398e
SYNTH_012157,62df232d,2024-09-16 00:00:00,0,anonymous,2f816ad5
SYNTH_012158,cce74f66,2024-07-30 00:00:00,0,gl,c6e08995
SYNTH_012159,edbd1208,2024-06-04 00:00:00,0,anonymous,9b2cad8f
SYNTH_012160,22ad509d,2024-09-16 00:00:00,0,anonymous,10e0686d
SYNTH_012161,3b9a998e,2024-05-16 00:00:00,1,gl,36288809
SYNTH_012162,d57d17cd,2024-04-27 00:00:00,1,gl,e11636b7
SYNTH_012163,c6f21c29,2024-01-16 00:00:00,0,gl,1d5b4811
SYNTH_012164,75b9fcfa,2024-01-01 00:00:00,1,anonymous,c95e7f30
SYNTH_012165,923db707,2024-03-07 00:00:00,1,anonymous,5d863394
SYNTH_012166,c6a2d4b7,2024-08-01 00:00:00,1,anonymous,434f3424
SYNTH_012167,efbf2427,2024-01-01 00:00:00,1,anonymous,9b2c575e
SYNTH_012168,441305f4,2024-07-12 00:00:00,0,gl,361a4f13
SYNTH_012169,4f7502fa,2024-10-31 00:00:00,1,anonymous,ca1be326
SYNTH_012170,00905eb2,2024-10-17 00:00:00,1,anonymous,af056ff3
SYNTH_012171,416a899f,2024-04-30 00:00:00,1,gl,32d047bc
SYNTH_012172,c8c24f37,2024-07-23 00:00:00,0,anonymous,217683a2
SYNTH_012173,b9f83f33,2024-04-19 00:00:00,1,anonymous,499780e7
SYNTH_012174,9647a492,2024-10-18 00:00:00,0,anonymous,8faf3bba
SYNTH_012175,0965e896,2024-11-17 00:00:00,1,anonymous,b6ae9de4
SYNTH_012176,7c8c0d1d,2024-08-07 00:00:00,0,anonymous,dc0bb94f
SYNTH_012177,ec6130e9,2024-02-29 00:00:00,1,anonymous,9f069575
SYNTH_012178,883e2194,2024-02-25 00:00:00,1,gl,60a8957a
SYNTH_012179,93f389f4,2024-04-01 00:00:00,1,gl,4c8bbdbe
SYNTH_012180,55d28960,2024-08-13 00:00:00,1,anonymous,58b5a6a1
SYNTH_012181,7edf7bf7,2024-10-14 00:00:00,1,gl,de65a60d
SYNTH_012182,55d18516,2024-12-19 00:00:00,0,anonymous,b99d9305
SYNTH_012183,0f762004,2024-07-20 00:00:00,1,anonymous,7025e7fb
SYNTH_012184,5f3a500c,2024-05-05 00:00:00,1,anonymous,00f5ab14
SYNTH_012185,d1726afd,2024-11-26 00:00:00,1,anonymous,8a85f05e
SYNTH_012186,2dde92fd,2024-09-10 00:00:00,1,anonymous,29d4f305
SYNTH_012187,1a28a803,2024-06-13 00:00:00,1,gl,8534650c
SYNTH_012188,54a173e4,2024-04-09 00:00:00,1,anonymous,5907702a
SYNTH_012189,31d057b5,2024-09-20 00:00:00,1,gl,5275f8cd
SYNTH_012190,df8d2165,2024-08-30 00:00:00,1,gl,a35bfb34
SYNTH_012191,ae8904aa,2024-01-07 00:00:00,1,gl,0cf1de65
SYNTH_012192,032f2ab5,2024-01-16 00:00:00,1,anonymous,01b4f841
SYNTH_012193,51c25740,2024-08-02 00:00:00,1,anonymous,1c16e8f0
SYNTH_012194,20646264,2024-07-14 00:00:00,1,gl,31dad370
SYNTH_012195,e8fc0ed6,2024-08-30 00:00:00,1,anonymous,ae9a7402
SYNTH_012196,3783b40f,2024-11-20 00:00:00,1,gl,fdfbd7d6
SYNTH_012197,700832e1,2024-08-16 00:00:00,0,gl,0dcd6456
SYNTH_012198,27baecd2,2024-06-27 00:00:00,1,gl,029587a3
SYNTH_012199,7cb41847,2024-06-07 00:00:00,1,anonymous,9f8b1e3e
SYNTH_012200,11545c0d,2024-09-09 00:00:00,1,anonymous,a9688210
SYNTH_012201,20b886f6,2024-10-31 00:00:00,1,gl,c7af220d
SYNTH_012202,a084866c,2024-03-18 00:00:00,1,gl,e289edd8
SYNTH_012203,e5ffe230,2024-05-20 00:00:00,0,gl,4358cf34
SYNTH_012204,7fc7af2f,2024-03-26 00:00:00,1,gl,ec8fee5a
SYNTH_012205,1ea26b9d,2024-08-27 00:00:00,1,gl,216185a6
SYNTH_012206,e2de252d,2024-11-04 00:00:00,1,gl,10e96ff2
SYNTH_012207,6fab06d5,2024-04-07 00:00:00,1,gl,b4cbf8fa
SYNTH_012208,5eb8a3e0,2024-09-21 00:00:00,1,gl,0733b7cf
SYNTH_012209,207a1f9f,2024-12-23 00:00:00,1,gl,5edee4f7
SYNTH_012210,d80eb76b,2024-04-23 00:00:00,1,anonymous,34d826b4
SYNTH_012211,a94c872e,2024-12-11 00:00:00,0,anonymous,79756ce2
SYNTH_012212,6eb3df20,2024-04-05 00:00:00,1,gl,ce062af8
SYNTH_012213,567d7bb3,2024-08-18 00:00:00,0,gl,3863a1fc
SYNTH_012214,6f2aa35c,2024-03-03 00:00:00,1,anonymous,7c70f9d5
SYNTH_012215,ed6f0655,2024-03-10 00:00:00,1,anonymous,8de613e4
SYNTH_012216,053274c4,2024-09-13 00:00:00,1,anonymous,56eff1d1
SYNTH_012217,23bedcd8,2024-09-06 00:00:00,1,gl,88b9e5f1
SYNTH_012218,a9d58e8e,2024-03-21 00:00:00,1,gl,679a8147
SYNTH_012219,7e4b13a1,2024-04-25 00:00:00,0,gl,1292fb34
SYNTH_012220,a14eac0d,2024-09-25 00:00:00,0,anonymous,a73c92a6
SYNTH_012221,0d21545e,2024-08-18 00:00:00,0,anonymous,81a3e2ff
SYNTH_012222,50b3117a,2024-08-04 00:00:00,1,gl,e36e7146
SYNTH_012223,7bc4fdf5,2024-01-03 00:00:00,1,anonymous,b1b7c3fb
SYNTH_012224,0df31a39,2024-08-29 00:00:00,1,anonymous,83c8e130
SYNTH_012225,7525d993,2024-06-11 00:00:00,1,gl,4f2b4c79
SYNTH_012226,2139e4e6,2024-12-11 00:00:00,1,gl,949761b6
SYNTH_012227,851218f2,2024-10-10 00:00:00,0,gl,72f21afc
SYNTH_012228,b87986e5,2024-08-11 00:00:00,1,gl,87c59ed3
SYNTH_012229,42505cd8,2024-07-01 00:00:00,1,gl,a0825f89
SYNTH_012230,9c4809e5,2024-03-10 00:00:00,0,anonymous,152da280
SYNTH_012231,871b2671,2024-06-26 00:00:00,1,gl,e63ebd6e
SYNTH_012232,cb0430db,2024-05-21 00:00:00,1,anonymous,81f19c77
SYNTH_012233,8f627b4b,2024-10-14 00:00:00,1,anonymous,53fe66cf
SYNTH_012234,41044c42,2024-04-30 00:00:00,0,gl,31378cc0
SYNTH_012235,63b8296c,2024-08-10 00:00:00,1,anonymous,ff95bdaf
SYNTH_012236,1f8e0f27,2024-02-26 00:00:00,1,anonymous,a4502e9c
SYNTH_012237,32724e4c,2024-09-11 00:00:00,1,gl,e39df004
SYNTH_012238,dff732ff,2024-07-31 00:00:00,1,anonymous,6799841e
SYNTH_012239,3a0032a7,2024-11-10 00:00:00,1,anonymous,00033cfd
SYNTH_012240,41fc07da,2024-10-17 00:00:00,1,gl,1caa754f
SYNTH_012241,204c085c,2024-09-25 00:00:00,1,gl,849955bb
SYNTH_012242,72960140,2024-06-30 00:00:00,1,gl,edcad0fa
SYNTH_012243,e803489b,2024-04-07 00:00:00,1,anonymous,7e9d5e11
SYNTH_012244,8b7da97f,2024-05-04 00:00:00,1,gl,95dc843c
SYNTH_012245,36c3f63c,2024-09-10 00:00:00,1,anonymous,e1f0881e
SYNTH_012246,0d7ed7eb,2024-06-25 00:00:00,1,gl,38a3853a
SYNTH_012247,0189eda6,2024-12-08 00:00:00,1,anonymous,7ec5fe95
SYNTH_012248,8b1c6e09,2024-08-26 00:00:00,1,anonymous,d65ac542
SYNTH_012249,031c52d9,2024-06-14 00:00:00,1,gl,4d3b4686
SYNTH_012250,c54f4573,2024-07-27 00:00:00,1,anonymous,b3c91149
SYNTH_012251,963bcb8b,2024-02-23 00:00:00,1,gl,839c26b6
SYNTH_012252,62471434,2024-09-18 00:00:00,1,gl,20d2eab3
SYNTH_012253,7434fe70,2024-06-09 00:00:00,1,anonymous,3d6d9251
SYNTH_012254,247ef8de,2024-01-22 00:00:00,1,anonymous,530e3634
SYNTH_012255,f73c357a,2024-06-15 00:00:00,1,gl,aed5d70f
SYNTH_012256,1f9a84ff,2024-02-02 00:00:00,1,gl,76ae86b5
SYNTH_012257,04117e39,2024-12-28 00:00:00,1,anonymous,1ede022f
SYNTH_012258,564c660d,2024-01-10 00:00:00,1,gl,60d4c8e7
SYNTH_012259,77f5bee2,2024-04-12 00:00:00,0,anonymous,cf12d124
SYNTH_012260,b89f49a3,2024-08-05 00:00:00,1,gl,1cb177e0
SYNTH_012261,700832e1,2024-05-11 00:00:00,1,anonymous,fc07b683
SYNTH_012262,8eacc1a7,2024-04-16 00:00:00,1,gl,9fe7c950
SYNTH_012263,6b3f501e,2024-08-20 00:00:00,0,anonymous,44ecfe30
SYNTH_012264,4328c025,2024-05-07 00:00:00,1,gl,051aadc9
SYNTH_012265,1af39ad6,2024-01-26 00:00:00,1,gl,b614bf43
SYNTH_012266,22228800,2024-07-02 00:00:00,0,anonymous,a732a1c7
SYNTH_012267,303eb9ee,2024-02-27 00:00:00,1,anonymous,cce083c2
SYNTH_012268,28682c60,2024-03-30 00:00:00,1,gl,d57084d8
SYNTH_012269,ba28dcf0,2024-06-17 00:00:00,1,anonymous,7b051354
SYNTH_012270,4ae9a666,2024-08-15 00:00:00,1,gl,086c84e4
SYNTH_012271,d3e30b18,2024-12-03 00:00:00,1,gl,5e0d3503
SYNTH_012272,65b29b6c,2024-03-30 00:00:00,1,gl,71cef49a
SYNTH_012273,e2535043,2024-09-25 00:00:00,1,anonymous,0fb7859f
SYNTH_012274,f2d04d8b,2024-03-07 00:00:00,1,anonymous,cbc84ee1
SYNTH_012275,71086833,2024-03-16 00:00:00,1,anonymous,2d960064
SYNTH_012276,e54208d9,2024-07-25 00:00:00,1,gl,c7b6b51e
SYNTH_012277,d28e2336,2024-02-18 00:00:00,1,anonymous,6210ba1b
SYNTH_012278,ad45d620,2024-11-29 00:00:00,1,anonymous,f26f6427
SYNTH_012279,4fb6485c,2024-11-30 00:00:00,1,gl,4aacfbbe
SYNTH_012280,6bf593a8,2024-03-05 00:00:00,0,gl,f6ed88a5
SYNTH_012281,e229d33c,2024-09-29 00:00:00,1,anonymous,af6210c5
SYNTH_012282,82378c8e,2024-04-15 00:00:00,1,gl,f818fd55
SYNTH_012283,497287b6,2024-07-14 00:00:00,0,gl,7d973211
SYNTH_012284,d88efe52,2024-06-17 00:00:00,1,anonymous,b4a45978
SYNTH_012285,2cb85aea,2024-07-05 00:00:00,1,gl,2639538a
SYNTH_012286,84c2be3f,2024-02-18 00:00:00,0,anonymous,69fc1f8d
SYNTH_012287,4137a2e4,2024-03-11 00:00:00,0,gl,e16560e8
SYNTH_012288,73d026e2,2024-07-28 00:00:00,1,gl,86a5bf1a
SYNTH_012289,4dea5a27,2024-06-22 00:00:00,1,gl,94562ddf
SYNTH_012290,91cd14d5,2024-09-10 00:00:00,1,gl,4b1178cc
SYNTH_012291,3f98ff44,2024-07-20 00:00:00,1,anonymous,78372632
SYNTH_012292,7404a27f,2024-08-28 00:00:00,1,gl,25557bfc
SYNTH_012293,dc1de528,2024-07-01 00:00:00,1,gl,3f8aeee9
SYNTH_012294,f23cb50d,2024-05-27 00:00:00,0,anonymous,08496ef4
SYNTH_012295,d0464046,2024-10-19 00:00:00,0,anonymous,6d2784c4
SYNTH_012296,f7171322,2024-10-20 00:00:00,1,anonymous,8bbb1270
SYNTH_012297,daf856db,2024-03-02 00:00:00,1,anonymous,d2dd8548
SYNTH_012298,6f1e2868,2024-12-05 00:00:00,1,anonymous,9240ffd7
SYNTH_012299,4bf66eb3,2024-11-12 00:00:00,0,anonymous,bb66d61b
SYNTH_012300,b9f83f33,2024-01-17 00:00:00,0,gl,899e889b
SYNTH_012301,33e6d1ba,2024-01-10 00:00:00,1,anonymous,65307550
SYNTH_012302,2107f7e8,2024-09-09 00:00:00,1,gl,1b4df7e7
SYNTH_012303,8ff8061e,2024-05-04 00:00:00,1,gl,1adc7139
SYNTH_012304,95bf0518,2024-06-30 00:00:00,1,gl,c42cd9a0
SYNTH_012305,13361bac,2024-08-02 00:00:00,1,gl,ad780673
SYNTH_012306,71086833,2024-03-05 00:00:00,1,gl,b85c7bb8
SYNTH_012307,03c07d0a,2024-05-23 00:00:00,1,anonymous,deb9d73a
SYNTH_012308,075a7ecc,2024-05-25 00:00:00,0,anonymous,6a9ebd5b
SYNTH_012309,aafa41fc,2024-07-22 00:00:00,1,gl,59d520fd
SYNTH_012310,113ae405,2024-01-10 00:00:00,1,gl,c0cf3816
SYNTH_012311,d066211d,2024-09-19 00:00:00,1,gl,7432da59
SYNTH_012312,b4864a83,2024-07-09 00:00:00,0,anonymous,00e96e7b
SYNTH_012313,2106ece0,2024-02-27 00:00:00,1,anonymous,9112705a
SYNTH_012314,0dfd8f1b,2024-03-03 00:00:00,1,anonymous,cc9ac41c
SYNTH_012315,265653d4,2024-04-22 00:00:00,1,anonymous,2298dfa1
SYNTH_012316,9f97e2b5,2024-01-04 00:00:00,1,anonymous,75758691
SYNTH_012317,7086a315,2024-08-03 00:00:00,1,anonymous,738d0010
SYNTH_012318,340a26e8,2024-01-19 00:00:00,1,gl,8dbd647f
SYNTH_012319,668f6e09,2024-09-23 00:00:00,1,gl,7585ab93
SYNTH_012320,799ba94e,2024-05-02 00:00:00,1,anonymous,5a2f85c7
SYNTH_012321,6907ecb3,2024-11-24 00:00:00,1,anonymous,b6c0e417
SYNTH_012322,c748ce0b,2024-05-03 00:00:00,1,anonymous,4a8d7538
SYNTH_012323,8cff12c1,2024-09-19 00:00:00,1,gl,3a6c5382
SYNTH_012324,e8e69cba,2024-05-31 00:00:00,0,anonymous,ab0173b8
SYNTH_012325,17929c4b,2024-12-22 00:00:00,1,gl,4c0eaea1
SYNTH_012326,8061bc55,2024-03-16 00:00:00,1,gl,25308916
SYNTH_012327,8c4b313f,2024-06-15 00:00:00,0,gl,58ad8a3a
SYNTH_012328,6f0edf5c,2024-05-29 00:00:00,1,anonymous,1118b003
SYNTH_012329,810b3bab,2024-05-12 00:00:00,0,anonymous,71a1e79f
SYNTH_012330,6479cb36,2024-01-21 00:00:00,1,anonymous,6d8dc85c
SYNTH_012331,f8656bcc,2024-08-25 00:00:00,1,gl,44de8118
