respondent_id,company_id,dimension_id,dimension,construct_id,construct,score,industry_synthetic,country_synthetic,continent_synthetic,role_synthetic
794f3cc7,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,15,Recruitment and Team Formation,3.3393624161073827,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,16,Cross-Functional Collaboration,4.571912751677853,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,17,AI Governance and Structure,3.286510067114094,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,18,Process Integration and Optimization,2.6433557046979868,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,19,Change Management,5.491308724832215,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,20,AI-Driven Decision Optimization,4.636208053691275,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,6,Innovation,21,Prototyping and Experimentation,5.110536912751678,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,6,Innovation,22,Products and Services,3.88751677852349,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,6,Innovation,23,Speed of Implementation,3.216208053691275,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,6,Innovation,24,Innovation Culture and Leadership,4.771409395973154,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,25,Tooldropping,4.54503355704698,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,26,Jobs,4.123322147651007,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,27,Engagement,3.8639597315436243,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,28,Confidence/Authority,4.43006711409396,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,29,Ethical AI Framework,4.536744966442953,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,30,Bias and Fairness,3.9929194630872487,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,31,Transparency and Explainability,6.001208053691275,Manufacturing,France,Asia,IT & Data
794f3cc7,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,32,Data Privacy and Security,6.9408389261744965,Manufacturing,France,Asia,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,1,Strategy and Vision,1,Alignment with Business Goals,3.8678899082568807,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,1,Strategy and Vision,2,Leadership Commitment,4.412477064220184,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,1,Strategy and Vision,3,Long-Term Vision,2.884770642201835,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,1,Strategy and Vision,4,Resource Allocation,4.43691131498471,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,2,Data,5,Data Quality,3.5358715596330277,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,2,Data,6,Data Accessibility,4.212874617737003,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,2,Data,7,Data Governance Framework,4.429755351681957,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,2,Data,8,Data Integration,3.6452293577981654,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,3,Technology,9,AI Tools and Platforms,5.055290519877675,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,3,Technology,10,Scalability,4.909174311926606,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,3,Technology,11,Cloud vs. On-Premises Solutions,4.3132415902140675,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,3,Technology,12,Integration and Optimization,3.6814678899082565,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,13,AI Skills and Expertise,4.682079510703364,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,14,Training and Development,3.897859327217125,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,15,Recruitment and Team Formation,3.2544954128440367,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,16,Cross-Functional Collaboration,4.06,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,17,AI Governance and Structure,3.2161162079510706,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,18,Process Integration and Optimization,2.6197247706422018,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,19,Change Management,5.226941896024465,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,20,AI-Driven Decision Optimization,4.090519877675841,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,6,Innovation,21,Prototyping and Experimentation,4.910733944954128,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,6,Innovation,22,Products and Services,3.8210091743119268,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,6,Innovation,23,Speed of Implementation,3.132140672782875,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,6,Innovation,24,Innovation Culture and Leadership,4.688746177370031,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,25,Tooldropping,4.483241590214067,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,26,Jobs,3.988929663608563,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,27,Engagement,3.7078287461773702,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,28,Confidence/Authority,4.225963302752294,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,29,Ethical AI Framework,4.167951070336391,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,30,Bias and Fairness,4.017339449541285,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,31,Transparency and Explainability,5.9862996941896025,Education,United Kingdom,South America,IT & Data
79a47cdb,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,32,Data Privacy and Security,6.757125382262997,Education,United Kingdom,South America,IT & Data
7ea5981e,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,1,Alignment with Business Goals,4.0111178247734145,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,2,Leadership Commitment,4.5920845921450155,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,3,Long-Term Vision,2.93380664652568,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,4,Resource Allocation,4.463172205438067,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,2,Data,5,Data Quality,3.687311178247734,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,2,Data,6,Data Accessibility,4.175770392749245,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,2,Data,7,Data Governance Framework,4.435317220543807,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,2,Data,8,Data Integration,3.7900302114803623,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,3,Technology,9,AI Tools and Platforms,5.210755287009063,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,3,Technology,10,Scalability,5.1179154078549844,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,3,Technology,11,Cloud vs. On-Premises Solutions,4.393897280966768,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,3,Technology,12,Integration and Optimization,3.826465256797583,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,13,AI Skills and Expertise,5.023625377643504,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,14,Training and Development,4.072084592145015,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,15,Recruitment and Team Formation,3.4244712990936557,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,16,Cross-Functional Collaboration,4.270755287009063,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,17,AI Governance and Structure,3.207039274924471,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,18,Process Integration and Optimization,2.6648942598187313,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,19,Change Management,5.280422960725075,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,20,AI-Driven Decision Optimization,4.4664652567975835,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,6,Innovation,21,Prototyping and Experimentation,5.018489425981873,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,6,Innovation,22,Products and Services,3.8736858006042296,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,6,Innovation,23,Speed of Implementation,3.2421148036253777,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,6,Innovation,24,Innovation Culture and Leadership,4.743444108761329,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,25,Tooldropping,4.582507552870091,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,26,Jobs,4.015015105740181,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,27,Engagement,3.8379758308157097,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,28,Confidence/Authority,4.277462235649547,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,29,Ethical AI Framework,4.319335347432024,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,30,Bias and Fairness,3.97833836858006,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,31,Transparency and Explainability,6.089274924471299,Technology,United States,Africa,Leadership
7ea5981e,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,32,Data Privacy and Security,6.870030211480363,Technology,United States,Africa,Leadership
9061ed18,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,1,Alignment with Business Goals,3.9829084967320263,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,2,Leadership Commitment,4.4201307189542485,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,3,Long-Term Vision,2.943529411764706,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,1,Strategy and Vision,4,Resource Allocation,4.402614379084968,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,2,Data,5,Data Quality,3.728529411764706,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,2,Data,6,Data Accessibility,4.32202614379085,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,2,Data,7,Data Governance Framework,4.554967320261437,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,2,Data,8,Data Integration,3.641503267973856,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,3,Technology,9,AI Tools and Platforms,5.023725490196078,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,3,Technology,10,Scalability,5.014183006535948,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,3,Technology,11,Cloud vs. On-Premises Solutions,4.532124183006536,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,3,Technology,12,Integration and Optimization,3.9091176470588236,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,13,AI Skills and Expertise,4.91218954248366,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,14,Training and Development,3.963986928104575,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,15,Recruitment and Team Formation,3.4164052287581703,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,4,Talent and Skills,16,Cross-Functional Collaboration,4.282222222222222,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,17,AI Governance and Structure,3.1859477124183004,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,18,Process Integration and Optimization,2.7780718954248367,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,19,Change Management,5.363235294117647,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,5,Organisation and Processes,20,AI-Driven Decision Optimization,4.3759477124183,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,6,Innovation,21,Prototyping and Experimentation,4.894901960784313,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,6,Innovation,22,Products and Services,4.0025490196078435,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,6,Innovation,23,Speed of Implementation,3.1883986928104573,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,6,Innovation,24,Innovation Culture and Leadership,4.7823529411764705,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,25,Tooldropping,4.508235294117647,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,26,Jobs,4.128169934640523,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,27,Engagement,3.709313725490196,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,7,Adaptation & Adoption,28,Confidence/Authority,4.213398692810458,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,29,Ethical AI Framework,4.37437908496732,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,30,Bias and Fairness,4.033169934640523,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,31,Transparency and Explainability,5.921535947712418,Financial Services,Netherlands,Europe,IT & Data
9061ed18,550e8400-e29b-41d4-a716-446655440002,8,Ethics and Responsibility,32,Data Privacy and Security,6.903627450980393,Financial Services,Netherlands,Europe,IT & Data
91b22859,550e8400-e29b-41d4-a716-446655440001,1,Strategy and Vision,1,Alignment with Business Goals,3.8560465116279072,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,1,Strategy and Vision,2,Leadership Commitment,4.594119601328903,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,1,Strategy and Vision,3,Long-Term Vision,2.9724584717607976,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,1,Strategy and Vision,4,Resource Allocation,4.350431893687707,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,2,Data,5,Data Quality,3.679401993355482,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,2,Data,6,Data Accessibility,4.10063122923588,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,2,Data,7,Data Governance Framework,4.395016611295682,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,2,Data,8,Data Integration,3.700963455149502,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,3,Technology,9,AI Tools and Platforms,5.202458471760798,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,3,Technology,10,Scalability,5.083488372093024,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,3,Technology,11,Cloud vs. On-Premises Solutions,4.28890365448505,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,3,Technology,12,Integration and Optimization,3.7922259136212624,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,4,Talent and Skills,13,AI Skills and Expertise,4.834119601328903,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,4,Talent and Skills,14,Training and Development,4.190697674418605,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,4,Talent and Skills,15,Recruitment and Team Formation,3.3508970099667774,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,4,Talent and Skills,16,Cross-Functional Collaboration,4.043521594684385,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,5,Organisation and Processes,17,AI Governance and Structure,3.2401661129568105,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,5,Organisation and Processes,18,Process Integration and Optimization,2.593355481727575,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,5,Organisation and Processes,19,Change Management,5.397607973421927,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,5,Organisation and Processes,20,AI-Driven Decision Optimization,4.382325581395349,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,6,Innovation,21,Prototyping and Experimentation,4.901694352159469,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,6,Innovation,22,Products and Services,3.7637541528239207,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,6,Innovation,23,Speed of Implementation,3.1716943521594683,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,6,Innovation,24,Innovation Culture and Leadership,4.891495016611295,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,7,Adaptation & Adoption,25,Tooldropping,4.432026578073089,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,7,Adaptation & Adoption,26,Jobs,4.044617940199336,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,7,Adaptation & Adoption,27,Engagement,3.5869102990033226,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,7,Adaptation & Adoption,28,Confidence/Authority,4.375182724252492,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,8,Ethics and Responsibility,29,Ethical AI Framework,4.184916943521595,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,8,Ethics and Responsibility,30,Bias and Fairness,3.893687707641196,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,8,Ethics and Responsibility,31,Transparency and Explainability,5.877740863787375,Healthcare,Germany,North America,Staff
91b22859,550e8400-e29b-41d4-a716-446655440001,8,Ethics and Responsibility,32,Data Privacy and Security,6.912392026578074,Healthcare,Germany,North America,Staff
98a96934,550e8400-e29b-41d4-a716-446655440003,1,Strategy and Vision,1,Alignment with Business Goals,4.039401408450704,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,1,Strategy and Vision,2,Leadership Commitment,4.489507042253521,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,1,Strategy and Vision,3,Long-Term Vision,3.0275704225352116,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,1,Strategy and Vision,4,Resource Allocation,4.480985915492957,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,2,Data,5,Data Quality,3.626654929577465,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,2,Data,6,Data Accessibility,4.1237676056338035,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,2,Data,7,Data Governance Framework,4.492112676056338,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,2,Data,8,Data Integration,3.6917957746478876,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,3,Technology,9,AI Tools and Platforms,5.063661971830986,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,3,Technology,10,Scalability,4.969260563380281,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,3,Technology,11,Cloud vs. On-Premises Solutions,4.6383450704225355,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,3,Technology,12,Integration and Optimization,3.879788732394366,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,13,AI Skills and Expertise,4.867464788732394,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,14,Training and Development,3.852464788732394,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,15,Recruitment and Team Formation,3.4755281690140842,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,4,Talent and Skills,16,Cross-Functional Collaboration,4.187007042253521,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,17,AI Governance and Structure,3.286056338028169,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,18,Process Integration and Optimization,2.76580985915493,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,19,Change Management,5.099612676056338,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,5,Organisation and Processes,20,AI-Driven Decision Optimization,4.36693661971831,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,6,Innovation,21,Prototyping and Experimentation,4.768098591549296,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,6,Innovation,22,Products and Services,3.8889788732394366,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,6,Innovation,23,Speed of Implementation,3.218732394366197,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,6,Innovation,24,Innovation Culture and Leadership,4.487570422535211,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,25,Tooldropping,4.4573943661971835,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,26,Jobs,3.9575,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,27,Engagement,3.623098591549296,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,7,Adaptation & Adoption,28,Confidence/Authority,4.039753521126761,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,29,Ethical AI Framework,4.447464788732394,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,30,Bias and Fairness,3.976760563380282,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,31,Transparency and Explainability,5.919612676056338,Education,United Kingdom,South America,Strategy & Policy
98a96934,550e8400-e29b-41d4-a716-446655440003,8,Ethics and Responsibility,32,Data Privacy and Security,6.707570422535212,Education,United Kingdom,South America,Strategy & Policy
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,1,Strategy and Vision,1,Alignment with Business Goals,3.8571290322580647,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,1,Strategy and Vision,2,Leadership Commitment,4.855741935483871,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,1,Strategy and Vision,3,Long-Term Vision,2.906032258064516,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,1,Strategy and Vision,4,Resource Allocation,4.5082903225806445,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,2,Data,5,Data Quality,3.619548387096774,Manufacturing,France,Asia,IT & Data
a1f58ce0,550e8400-e29b-41d4-a716-446655440001,2,Data,6,Data Accessibility,4.166096774193549,Manufacturing,France,Asia,IT & Data
